user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,location,coordinates,state,country
Modern Day Revelations 🏹🦍⚡,Somewhere,"#OttoSquad #HoodSquad .......................
 $moderndayrevelations
moderndayrevelations@relayx.io
 $moderndaycrypto - cash app......

60623@twetch.me",2018-12-13 23:17:26+00:00,676,602,14568,False,2022-02-27 22:19:16+00:00,"Honestly one of the best projects I've come across,check out @ETHsocietyNFT for all the details and links. The intricate #artwork is pretty amazing ,look close you can see all kinds of details.The one with a brain in the globe is my fav
#NFTs #ETH #BSV #Metaverse #gaming #scifi https://t.co/0lxt3XPFMr",,Twitter for Android,False,"Somewhere, Jiawang District, Xuzhou, Jiangsu, China","(34.4420602, 117.5295201, 0.0)",Somewhere, China
WEARELIVINGART,United Kingdom,"GALAXY GIRLZ COLLECTION ON OPENSEA #womeninNFT • Digital artist ◍ NFT art ◍ Opensea, Solsea ◍ Aliens, planets and space worlds. @xamypictonx",2020-01-03 23:45:05+00:00,825,408,1737,False,2022-02-27 22:18:59+00:00,"GG Hekate #018🪐

Hekate is the goddess of magic and mystery within the galaxies ❤️‍🔥

https://t.co/6XaDsI1hv7

 #galaxynft #NFTs #NFTCommunity    #Metaverse #scifiart https://t.co/vjF0yMtkpw",,Twitter Web App,False,United Kingdom,"(54.7023545, -3.2765753, 0.0)",United Kingdom,United Kingdom
Daniel Villamizar -Microsoft Azure MVP,"Envigado, antioquia","MVP, MCSD:Microsoft Azure Architect, MCSE: Cloud Platform and Infrastructure - Productivity - Mobility, MCT: Microsoft Certified Trainer, MCSA:Office 365, Itil.",2013-04-03 21:03:01+00:00,1394,732,445,False,2022-02-27 22:18:18+00:00,#activisionblizzard #Microsoft #gamingindustry #consolegaming #metaverse https://t.co/W5M1rRg5vv Translated using #MicrosoftFlow,"['activisionblizzard', 'Microsoft', 'gamingindustry', 'consolegaming', 'metaverse', 'MicrosoftFlow']",Microsoft Power Platform,False,"Envigado, Valle de Aburrá, Antioquia, 055422, Colombia","(6.1701348, -75.587415, 0.0)",Envigado, Colombia
M,Tehran ,"⚜Mani⚜
.
the only thing🏛that is impossible⭐is just the( impossible ) 🗽
^^☯️
.
..
...
✋waiting",2021-10-29 11:24:16+00:00,71,221,4681,False,2022-02-27 22:18:16+00:00,"@ChinaPumpWXC @binance Time for mem 
$pex 💪✅
#nft #Metaverse #staking 
#game 📈","['nft', 'Metaverse', 'staking', 'game']",Twitter for Android,False,"Tehran, بخش مرکزی شهرستان تهران, Tehran County, Tehran Province, Iran","(35.6892523, 51.3896004, 0.0)",Tehran, Iran
Sugoi₿TC⚡️,Ichiran Ramen,"#ZNNAlien | Collecting magic internet tokens since '17. 

DR;NS",2010-11-08 16:26:19+00:00,292,399,6066,False,2022-02-27 22:18:12+00:00,"@mopindo Look into $MGH if you like NFT/Metaverse projects!

-Low Mcap

-High utility #NFT Pricing tool.

-Leading #DAO for decentralized #NFT LP's

-Secure valuation through a $LINK node

-Collaborating with #Metaverse giants like $SAND and $MANA and $OCEAN

-High #APY staking!",['NFT'],Twitter Web App,False,"Ichiran ramen, Meiji-dori Ave., Harajuku, Shibuya, Tokyo, 〒150-0001, Japan","(35.6679219, 139.7052087, 0.0)",Ichiran ramen, Japan
Sugoi₿TC⚡️,Ichiran Ramen,"#ZNNAlien | Collecting magic internet tokens since '17. 

DR;NS",2010-11-08 16:26:19+00:00,292,399,6066,False,2022-02-27 22:18:08+00:00,"@TheHighSol Look into $MGH if you like NFT/Metaverse projects!

-Low Mcap

-High utility #NFT Pricing tool.

-Leading #DAO for decentralized #NFT LP's

-Secure valuation through a $LINK node

-Collaborating with #Metaverse giants like $SAND and $MANA and $OCEAN

-High #APY staking!",['NFT'],Twitter Web App,False,"Ichiran ramen, Meiji-dori Ave., Harajuku, Shibuya, Tokyo, 〒150-0001, Japan","(35.6679219, 139.7052087, 0.0)",Ichiran ramen, Japan
Sugoi₿TC⚡️,Ichiran Ramen,"#ZNNAlien | Collecting magic internet tokens since '17. 

DR;NS",2010-11-08 16:26:19+00:00,292,399,6066,False,2022-02-27 22:18:02+00:00,"@TurkNet_Fiber_ Look into $MGH if you like NFT/Metaverse projects!

-Low Mcap

-High utility #NFT Pricing tool.

-Leading #DAO for decentralized #NFT LP's

-Secure valuation through a $LINK node

-Collaborating with #Metaverse giants like $SAND and $MANA and $OCEAN

-High #APY staking!",['NFT'],Twitter Web App,False,"Ichiran ramen, Meiji-dori Ave., Harajuku, Shibuya, Tokyo, 〒150-0001, Japan","(35.6679219, 139.7052087, 0.0)",Ichiran ramen, Japan
Sugoi₿TC⚡️,Ichiran Ramen,"#ZNNAlien | Collecting magic internet tokens since '17. 

DR;NS",2010-11-08 16:26:19+00:00,292,399,6066,False,2022-02-27 22:17:57+00:00,"@TheMirror69 @NFTCompanyy Look into $MGH if you like NFT/Metaverse projects!

-Low Mcap

-High utility #NFT Pricing tool.

-Leading #DAO for decentralized #NFT LP's

-Secure valuation through a $LINK node

-Collaborating with #Metaverse giants like $SAND and $MANA and $OCEAN

-High #APY staking!",['NFT'],Twitter Web App,False,"Ichiran ramen, Meiji-dori Ave., Harajuku, Shibuya, Tokyo, 〒150-0001, Japan","(35.6679219, 139.7052087, 0.0)",Ichiran ramen, Japan
Sugoi₿TC⚡️,Ichiran Ramen,"#ZNNAlien | Collecting magic internet tokens since '17. 

DR;NS",2010-11-08 16:26:19+00:00,292,399,6066,False,2022-02-27 22:17:53+00:00,"@Shaatir_ Look into $MGH if you like NFT/Metaverse projects!

-Low Mcap

-High utility #NFT Pricing tool.

-Leading #DAO for decentralized #NFT LP's

-Secure valuation through a $LINK node

-Collaborating with #Metaverse giants like $SAND and $MANA and $OCEAN

-High #APY staking!",['NFT'],Twitter Web App,False,"Ichiran ramen, Meiji-dori Ave., Harajuku, Shibuya, Tokyo, 〒150-0001, Japan","(35.6679219, 139.7052087, 0.0)",Ichiran ramen, Japan
Sugoi₿TC⚡️,Ichiran Ramen,"#ZNNAlien | Collecting magic internet tokens since '17. 

DR;NS",2010-11-08 16:26:19+00:00,292,399,6066,False,2022-02-27 22:17:48+00:00,"@PixelBears_NFT Look into $MGH if you like NFT/Metaverse projects!

-Low Mcap

-High utility #NFT Pricing tool.

-Leading #DAO for decentralized #NFT LP's

-Secure valuation through a $LINK node

-Collaborating with #Metaverse giants like $SAND and $MANA and $OCEAN

-High #APY staking!",['NFT'],Twitter Web App,False,"Ichiran ramen, Meiji-dori Ave., Harajuku, Shibuya, Tokyo, 〒150-0001, Japan","(35.6679219, 139.7052087, 0.0)",Ichiran ramen, Japan
Sugoi₿TC⚡️,Ichiran Ramen,"#ZNNAlien | Collecting magic internet tokens since '17. 

DR;NS",2010-11-08 16:26:19+00:00,292,399,6066,False,2022-02-27 22:17:41+00:00,"@_creativethings Look into $MGH if you like NFT/Metaverse projects!

-Low Mcap

-High utility #NFT Pricing tool.

-Leading #DAO for decentralized #NFT LP's

-Secure valuation through a $LINK node

-Collaborating with #Metaverse giants like $SAND and $MANA and $OCEAN

-High #APY staking!",['NFT'],Twitter Web App,False,"Ichiran ramen, Meiji-dori Ave., Harajuku, Shibuya, Tokyo, 〒150-0001, Japan","(35.6679219, 139.7052087, 0.0)",Ichiran ramen, Japan
Sugoi₿TC⚡️,Ichiran Ramen,"#ZNNAlien | Collecting magic internet tokens since '17. 

DR;NS",2010-11-08 16:26:19+00:00,292,399,6066,False,2022-02-27 22:17:37+00:00,"@CubaNFT Look into $MGH if you like NFT/Metaverse projects!

-Low Mcap

-High utility #NFT Pricing tool.

-Leading #DAO for decentralized #NFT LP's

-Secure valuation through a $LINK node

-Collaborating with #Metaverse giants like $SAND and $MANA and $OCEAN

-High #APY staking!",['NFT'],Twitter Web App,False,"Ichiran ramen, Meiji-dori Ave., Harajuku, Shibuya, Tokyo, 〒150-0001, Japan","(35.6679219, 139.7052087, 0.0)",Ichiran ramen, Japan
Sugoi₿TC⚡️,Ichiran Ramen,"#ZNNAlien | Collecting magic internet tokens since '17. 

DR;NS",2010-11-08 16:26:19+00:00,292,399,6066,False,2022-02-27 22:17:32+00:00,"@ThanosGemHunter Look into $MGH if you like NFT/Metaverse projects!

-Low Mcap

-High utility #NFT Pricing tool.

-Leading #DAO for decentralized #NFT LP's

-Secure valuation through a $LINK node

-Collaborating with #Metaverse giants like $SAND and $MANA and $OCEAN

-High #APY staking!",['NFT'],Twitter Web App,False,"Ichiran ramen, Meiji-dori Ave., Harajuku, Shibuya, Tokyo, 〒150-0001, Japan","(35.6679219, 139.7052087, 0.0)",Ichiran ramen, Japan
Sugoi₿TC⚡️,Ichiran Ramen,"#ZNNAlien | Collecting magic internet tokens since '17. 

DR;NS",2010-11-08 16:26:19+00:00,292,399,6066,False,2022-02-27 22:17:27+00:00,"@NftPromoter52 Look into $MGH if you like NFT/Metaverse projects!

-Low Mcap

-High utility #NFT Pricing tool.

-Leading #DAO for decentralized #NFT LP's

-Secure valuation through a $LINK node

-Collaborating with #Metaverse giants like $SAND and $MANA and $OCEAN

-High #APY staking!",['NFT'],Twitter Web App,False,"Ichiran ramen, Meiji-dori Ave., Harajuku, Shibuya, Tokyo, 〒150-0001, Japan","(35.6679219, 139.7052087, 0.0)",Ichiran ramen, Japan
Lynn Daniels,Virginia,"My loving husband, family, and amazing baby girl = all i need in life!",2012-11-22 22:22:53+00:00,20,70,2624,False,2022-02-27 22:17:22+00:00,@Whalesincoming invest in elemon you will have the opportunity to become billionaires #BSC  #NFT #GameFi #Metaverse #Elemon #MVBIV @ElemonGame,"['BSC', 'NFT', 'GameFi', 'Metaverse']",Twitter for Android,False,"Virginia, United States","(37.1232245, -78.4927721, 0.0)",Virginia, United States
Lynn Daniels,Virginia,"My loving husband, family, and amazing baby girl = all i need in life!",2012-11-22 22:22:53+00:00,20,70,2624,False,2022-02-27 22:17:12+00:00,@BscGemSniper Be smart investors when investing in elemon #BSC  #NFT #GameFi #Metaverse #Elemon #MVBIV @ElemonGame,"['BSC', 'NFT', 'GameFi', 'Metaverse', 'Elemon', 'MVBIV']",Twitter for Android,False,"Virginia, United States","(37.1232245, -78.4927721, 0.0)",Virginia, United States
Lynn Daniels,Virginia,"My loving husband, family, and amazing baby girl = all i need in life!",2012-11-22 22:22:53+00:00,20,70,2624,False,2022-02-27 22:17:03+00:00,@Crypto__emily #elemon is the best I would like to introduce to you @ElemonGame is a revolutionary game with the combination of NFT and new-generation IDLE RPG #elemon #BSC  #NFT #GameFi #Metaverse #Elemon #MVBIV @ElemonGame,['elemon'],Twitter for Android,False,"Virginia, United States","(37.1232245, -78.4927721, 0.0)",Virginia, United States
MONIKING 2.5💰,Uyo,"Architect
 crypto trader
 trumpeter
want to know more about me? DM             









Knight of @thedapplist $WISE",2015-06-12 21:09:31+00:00,738,642,27899,False,2022-02-27 22:16:22+00:00,"HERE IS OUR GREEN CRYPTOVERSE!!
Our vision is to reform #web3 with @BrokoliNetwork $BRKL 

#Metaverse #blockchain #Crypto https://t.co/0Dihws7Cqh","['web3', 'Metaverse', 'blockchain']",Twitter for Android,False,"Uyo, Akwa Ibom, Nigeria","(5.0322447, 7.924791, 0.0)",Uyo, Nigeria
ORF,India,"Non–partisan, independent analyses on security, strategy, economy, development, energy and global governance.",2010-08-20 11:19:22+00:00,107701,138,101,True,2022-02-27 22:15:00+00:00,"It is of utmost importance to ensure that the #metaverse is not controlled by a single entity &amp; users don't require permission from oligopolistic platforms. Govts need to encourage small firms &amp; start-ups into the metaverse, assert @DeoSahil &amp; Ovee Karwa https://t.co/T3yLSPmYs9",['metaverse'],TweetDeck,False,India,"(22.3511148, 78.6677428, 0.0)",India,India
SkɅz,Portugal,"Celebrating Life | Crypto | nft`s| what else?, https://t.co/INbOq5pfPV #TheHolyOnes https://t.co/OWS2ZAsPLG 
Real-Estate - International
@Decentraland",2014-04-10 19:58:21+00:00,519,1372,2499,False,2022-02-27 22:14:52+00:00,"Thanks @TheGodAri for the giveaway reward!
I love this wolf skin!
Having some with the sk8 gang at another skate sesh.
@GenXNewb @DJTRAXNFT @Kancuno_nft @cohesivereality @JellyblobYT and other cool skaters!
#Decentraland #NFT #NFTCollection #NFTCommmunity #nftcollector #Metaverse https://t.co/oszL80x5NV",,Twitter Web App,False,Portugal,"(40.0332629, -7.8896263, 0.0)",Portugal,Portugal
Ly Nguyễn,Việt Nam,The member of 590 ventures,2017-04-04 17:05:09+00:00,128,77,4461,False,2022-02-27 22:14:31+00:00,"@Whalesincoming Yessir, welcome @elemonGame  to the #Elemon ❤️❤️ family. We will be celebrating on the moon #BSC  #NFT #GameFi #Metaverse #Elemon #MVBIV @ElemonGame","['Elemon', 'BSC']",Twitter for Android,False,Vietnam,"(13.2904027, 108.4265113, 0.0)",Vietnam,Vietnam
Meta Monsters Club,United States,"MMC is a collection of 6,000 generative NFTs, each with its own unique look & personality. Each running on polygon for a fast and gas-free experience!",2021-12-05 17:19:46+00:00,141,122,66,False,2022-02-27 22:14:22+00:00,"✅ Follow us to grab your monster when it's on sale  ❤️ and 🔁
✅ Join our server https://t.co/WVFytDu5sw 
📢 Meta Monster #5607 is on sale 👉 https://t.co/E9Jt7kJFCv

#nftartists #cryptocurrencies #nftartwork #Opensea #nftcommunity #bitcoin #metaverse",,MetaMonstersClub,False,United States,"(39.7837304, -100.445882, 0.0)",United States,United States
Ly Nguyễn,Việt Nam,The member of 590 ventures,2017-04-04 17:05:09+00:00,128,77,4461,False,2022-02-27 22:14:21+00:00,@BscGemSniper @Elemongame is really easy to play cuz it’s an IDLE RPG game. This new #gamefi generation will dominate the #Playtoearn area. Go go #elemon #BSC  #NFT #GameFi #Metaverse #Elemon #MVBIV @ElemonGame,['gamefi'],Twitter for Android,False,Vietnam,"(13.2904027, 108.4265113, 0.0)",Vietnam,Vietnam
Ly Nguyễn,Việt Nam,The member of 590 ventures,2017-04-04 17:05:09+00:00,128,77,4461,False,2022-02-27 22:14:12+00:00,@Crypto__emily look at @ElemonGame to see how they develop the project with big and reputable partners.  #Elemon good Nft game on Bsc #BSC  #NFT #GameFi #Metaverse #Elemon #MVBIV @ElemonGame 😍❤️❤️,['Elemon'],Twitter for Android,False,Vietnam,"(13.2904027, 108.4265113, 0.0)",Vietnam,Vietnam
star nft labs,United States,NFT STAR LABORATORIES . IT IS A TEAM OF 6 PEOPLE THAT HAS DONE A LOT OF RESEARCH AND DEVELOPMENT ON NFT COLLECTIONS SINCE 2019.,2021-10-27 18:30:33+00:00,385,639,1177,False,2022-02-27 22:14:11+00:00,Check out this item on OpenSea https://t.co/NCOdwQCdqD via @opensea #nft #NFTs #NFTGiveaway #NFTCommunity #NFTdrop #NFTProject #NFTartist #nftcollector #NFTCollection #collector #BoredApe #BoredApeYC #MutantApeYachtClub #Metaverse #ethnft #EthereumNFTs #OpenSeaNFT #0xApesTrilogy,"['nft', 'NFTs', 'NFTGiveaway', 'NFTCommunity', 'NFTdrop']",Twitter Web App,False,United States,"(39.7837304, -100.445882, 0.0)",United States,United States
Ly Nguyễn,Việt Nam,The member of 590 ventures,2017-04-04 17:05:09+00:00,128,77,4461,False,2022-02-27 22:13:58+00:00,"@ElemonGame @news_of_bsc @ElemonGame is a great NFT game project, I believe in the strategic vision of the #Elemon project #BSC  #NFT #GameFi #Metaverse #Elemon #MVBIV @ElemonGame💪💪😜🤪",['Elemon'],Twitter for Android,False,Vietnam,"(13.2904027, 108.4265113, 0.0)",Vietnam,Vietnam
star nft labs,United States,NFT STAR LABORATORIES . IT IS A TEAM OF 6 PEOPLE THAT HAS DONE A LOT OF RESEARCH AND DEVELOPMENT ON NFT COLLECTIONS SINCE 2019.,2021-10-27 18:30:33+00:00,385,639,1177,False,2022-02-27 22:13:35+00:00,Check out this item on OpenSea https://t.co/tVkOCppCOb via @opensea #nft #NFTs #NFTGiveaway #NFTCommunity #NFTdrop #NFTProject #NFTartist #nftcollector #NFTCollection #collector #BoredApe #BoredApeYC #MutantApeYachtClub #Metaverse #ethnft #EthereumNFTs #OpenSeaNFT #0xApesTrilogy,"['nft', 'NFTs', 'NFTGiveaway', 'NFTCommunity', 'NFTdrop']",Twitter Web App,False,United States,"(39.7837304, -100.445882, 0.0)",United States,United States
star nft labs,United States,NFT STAR LABORATORIES . IT IS A TEAM OF 6 PEOPLE THAT HAS DONE A LOT OF RESEARCH AND DEVELOPMENT ON NFT COLLECTIONS SINCE 2019.,2021-10-27 18:30:33+00:00,385,639,1177,False,2022-02-27 22:13:26+00:00,Check out this item on OpenSea https://t.co/sBPIJpYpS7 via @opensea #nft #NFTs #NFTGiveaway #NFTCommunity #NFTdrop #NFTProject #NFTartist #nftcollector #NFTCollection #collector #BoredApe #BoredApeYC #MutantApeYachtClub #Metaverse #ethnft #EthereumNFTs #OpenSeaNFT #0xApesTrilogy,"['nft', 'NFTs', 'NFTGiveaway', 'NFTCommunity', 'NFTdrop']",Twitter Web App,False,United States,"(39.7837304, -100.445882, 0.0)",United States,United States
Ly Nguyễn,Việt Nam,The member of 590 ventures,2017-04-04 17:05:09+00:00,128,77,4461,False,2022-02-27 22:13:17+00:00,@news_of_bsc @ElemonGame @genopets @TinyColonyGame @AxieInfinity @MaviaGame The next gem that we should capture is @ElemonGame ! Don't miss! #BSC #NFT #GameFi #Metaverse #elemon #MVBIV,,Twitter for Android,False,Vietnam,"(13.2904027, 108.4265113, 0.0)",Vietnam,Vietnam
Paulo Espírito Santo,"Braga, Portugal","#Crypto ♉Portugal🇵🇹 
iExec Enthusiast
https://t.co/dtmLpClkXb
Projects Management
Decentralized Marketplace & WEB 3.0
🇵🇹 Portugal / Europe / World Investors Paradise",2021-06-28 12:55:34+00:00,726,1531,4217,False,2022-02-27 22:13:04+00:00,"✅Get into $RLC from @iEx_ec 💛🌎

#RLC #ETH #Ethereum #Solana  #SolanaNFTs  #ETH #Ethereum #BTC #BNB #web3 #Metaverse #NFTs #NFTCommunity #Bitcoin #Crypto #iExec https://t.co/7ZEp5QnEFW","['RLC', 'ETH', 'Ethereum', 'Solana', 'SolanaNFTs', 'ETH', 'Ethereum', 'BTC', 'BNB', 'web3', 'Metaverse']",Twitter Web App,False,"Braga, 4700-435, Portugal","(41.5510583, -8.4280045, 0.0)",Braga, Portugal
Ly Nguyễn,Việt Nam,The member of 590 ventures,2017-04-04 17:05:09+00:00,128,77,4461,False,2022-02-27 22:13:02+00:00,"@MrBigWhaleREAL I like,#Elemon  ❣️❣️how they add the elements system in the game which make the game more strategic when forming your elemons  @elemonGame #BSC  #NFT #GameFi #Metaverse #Elemon #MVBIV @ElemonGame",['Elemon'],Twitter for Android,False,Vietnam,"(13.2904027, 108.4265113, 0.0)",Vietnam,Vietnam
